pid id fid mid
455 9442 7601 8563
456 132 7412 5442
456 2163 132 2462
456 2462 0 0
457 5283 10426 5451
458 7500 5462 6805
459 8355 5468 2135
459 10078 5468 2135
460 936 10508 8404
460 2282 10018 5477
460 3769 10018 5477
461 7379 3490 5486
462 935 0 0
462 3814 3215 935
462 4042 3215 935
463 8102 9933 5508
464 561 5069 8098
464 3023 1163 5510
464 4027 5069 3023
464 7402 5069 3023
464 9201 5069 2598
465 556 5514 3795
466 3507 5521 3002
466 9408 2422 2988
467 1006 5539 2323
467 1645 6036 1006
467 1975 5539 2323
467 2013 8072 8612
467 4641 2245 1975
467 4999 8072 8612
467 5546 8072 8612
467 6372 6036 1006
467 6562 5539 2323
467 8566 6562 7849
467 8612 0 0
467 8695 2245 1975
468 134 8835 2591
468 2591 5543 9973
468 3576 8835 2591
468 7241 5543 9973
469 4253 9959 8344
469 8061 9959 8344
470 3891 571 5561
470 5883 3891 7582
471 12 5567 4970
471 7092 2495 12
471 8375 4326 8679
472 2063 10617 5395
472 5395 340 5568
472 8413 10617 5395
472 9829 340 5568
472 10617 0 0
473 6678 5569 1468
474 214 7016 2146
474 384 905 9411
474 1370 0 0
474 1632 8767 10431
474 1749 0 0
474 2205 4852 1632
474 2419 10226 4867
474 2569 7016 2146
474 3068 1370 3188
474 3188 8178 10090
474 3406 7745 4412
474 3871 10226 4867
474 3993 8152 8464
474 4082 905 9411
474 4387 7016 2146
474 4852 7659 5728
474 4900 1749 5380
474 5302 10014 5604
474 5380 8178 10090
474 5604 0 0
474 6237 0 0
474 6939 8152 8464
474 7016 9915 5590
474 7466 7745 4412
474 7644 10014 5604
474 7650 7745 4412
474 8178 0 0
474 8245 8178 10090
474 8464 4852 1632
474 8593 905 9411
474 8645 2205 7466
474 9411 0 0
474 9586 1749 5380
474 9739 6237 8245
474 10014 4852 1632
474 10226 9915 5590
475 488 6686 10193
475 1629 5858 5594
475 3388 754 4347
475 5858 754 4347
475 6390 5858 5594
476 1971 0 0
476 5615 0 0
476 6589 9642 5615
476 7218 1971 6589
476 8221 9642 5615
476 8550 9896 10002
476 9872 9896 10002
476 9896 9642 5615
476 10002 0 0
477 7828 10488 3395
478 366 5749 256
478 3563 5749 256
479 1522 5636 1648
479 2797 10401 5981
479 7044 7139 1522
479 7360 5636 1648
479 9132 7139 1522
479 10401 5636 1648
480 334 4725 5348
480 4725 7122 5637
481 2809 5662 8634
481 8634 2616 8266
481 9898 5662 8634
482 2720 161 5669
483 1148 8333 9052
483 6786 8333 9052
483 8293 8333 9052
483 8333 6863 5687
483 9052 0 0
484 598 2195 1170
484 662 0 0
484 764 6096 7144
484 3185 5698 6183
484 3364 6096 7144
484 3627 6096 7144
484 4028 5963 9455
484 4639 8300 3185
484 4698 2195 1170
484 4853 6096 7144
484 6882 2195 3185
484 7315 8300 3185
484 7670 2195 1170
484 7826 9230 662
484 8238 6096 7144
484 8682 2195 10244
484 8952 2195 1170
484 8983 9230 662
485 4302 9787 3665
485 10591 9787 3665
486 1949 0 0
486 3988 5984 5721
487 720 9938 8171
487 5702 9938 8171
487 8171 0 0
487 9938 523 5726
488 1374 0 0
488 2098 3894 1374
488 3894 2075 5738
488 8544 3894 1374
489 2102 7258 5742
489 7258 2092 9028
489 10351 7258 5742
490 1894 5743 8622
491 9599 7165 5763
492 97 3865 5581
492 169 9698 5768
492 213 0 0
492 390 1308 8616
492 792 4583 3677
492 1509 0 0
492 1519 4401 8616
492 1529 4923 2773
492 1740 9698 5768
492 1806 169 7960
492 1912 8225 10669
492 2233 1509 10343
492 2908 1509 10343
492 2985 3821 7960
492 3369 3018 1740
492 3826 1509 10343
492 3994 4583 3677
492 4040 213 1529
492 4262 9698 5768
492 4401 9698 5768
492 4490 8225 4262
492 4583 9698 5768
492 5817 1509 10343
492 6139 169 7960
492 7987 169 7960
492 8819 4401 8616
492 9762 3865 5581
492 10343 9698 5768
493 1491 0 0
493 1606 1491 5783
493 1938 1606 9074
493 3408 1491 5783
493 5783 0 0
493 7069 1606 9074
493 8624 1606 9074
493 9074 0 0
494 1966 3459 8336
494 3459 0 0
494 5309 3459 8336
494 9142 0 0
495 4067 0 0
495 4370 5802 79
495 5001 4370 4067
495 9899 4370 4067
495 10262 4370 4067
496 1679 2260 10085
496 3846 9955 7968
496 5220 9955 7968
496 5948 1716 5820
496 6462 3943 10032
496 7615 9955 7968
496 7618 1716 5820
496 7968 0 0
496 8362 7618 8909
496 9673 3943 10032
496 9955 3943 10032
497 6606 9861 8170
498 3209 5844 2239
498 7354 5844 2239
499 1178 0 0
499 1248 3141 9536
499 1849 3141 9536
499 2554 4415 1178
499 2651 3141 9536
499 3227 4415 1178
499 5898 6135 4531
499 6711 3141 9536
499 7253 6135 4531
499 9248 4415 1178
500 75 4844 7938
500 3189 4844 7938
500 4409 4844 7938
500 4812 4844 7938
501 146 597 9375
501 597 0 0
501 9375 10786 10603
502 5420 87 5928
502 5928 0 0
503 2045 8180 4802
503 2662 0 0
503 5715 0 0
503 7840 3582 5715
503 8352 8077 4618
503 8675 2677 8201
504 4757 6916 3892
504 6707 6916 3892
504 8214 6916 3892
504 9380 10050 5957
505 1172 5962 7798
505 1564 5962 7798
505 5962 0 0
506 4968 5969 5607
507 437 4244 6010
507 7662 4244 6010
508 2810 6024 7415
509 400 6030 567
509 726 10044 400
509 4988 10044 400
509 5900 10044 400
509 7235 10044 400
509 8279 6030 567
509 8921 6030 567
509 9500 10044 400
509 10044 0 0
510 4515 10370 10556
510 6506 10370 10556
510 9978 10370 10556
511 1234 6052 6645
512 4931 6060 9666
512 6060 0 0
512 8145 6060 9666
512 9666 0 0
513 2952 3905 7095
513 3905 0 0
514 1358 7344 6883
514 6883 0 0
514 10430 974 6080
515 3452 0 0
515 3568 0 0
515 5114 6090 6279
515 7219 6090 6279
515 8250 3452 5114
515 10141 7219 3568
516 66 6267 5066
516 4831 6267 5066
516 5657 4020 8737
516 8737 0 0
516 9880 10666 66
517 1621 3626 10308
517 1981 3626 10308
517 8690 3626 10308
517 10308 6122 6319
518 3240 4469 2778
518 4469 6127 1811
519 803 3291 7100
519 944 2336 6130
519 2164 3003 2656
519 2656 0 0
519 3003 2336 6130
519 3291 2336 6130
519 4365 3291 7100
519 7100 0 0
519 9355 3003 2656
520 548 6717 3573
520 628 331 3754
520 1470 0 0
520 1567 5430 10087
520 2056 430 1470
520 2288 6299 628
520 3239 6717 3573
520 3573 8539 5203
520 4233 8723 4627
520 4627 0 0
520 5117 430 1470
520 5333 8723 4627
520 5430 8976 4166
520 6049 5430 10087
520 6717 331 3754
520 6822 5364 971
520 7119 8723 4627
520 7707 344 3561
520 8021 5364 971
520 8723 8976 4166
520 9458 344 3561
520 9595 5430 10087
520 10087 0 0
520 10363 5364 971
521 550 3604 9633
521 1973 3604 9633
521 6560 10314 10313
521 9633 9772 6177
522 813 0 0
522 2197 6517 813
522 4552 6517 813
522 6517 6163 6190
523 128 5707 6191
523 6545 0 0
523 7118 6545 128
524 2289 8421 7483
524 2293 8714 1341
524 2312 8461 6994
524 4127 0 0
524 4679 2293 1686
524 4810 4127 4683
524 5797 8461 6994
524 5871 8461 6994
524 6033 7584 9289
524 6796 8421 7483
524 6994 6763 8621
524 7483 0 0
524 8421 6468 8051
524 8461 8714 1341
524 8621 0 0
524 8650 4127 4683
524 9289 8714 1341
524 10285 4127 4683
525 8915 6240 10162
525 10162 6210 1151
526 9153 6213 8006
527 1837 4426 9290
527 1998 0 0
527 2534 1566 2105
527 3595 1566 2105
527 4039 6371 179
527 5022 1998 4039
527 7811 1998 4039
527 8066 1566 2105
527 8981 1998 4039
527 9712 9728 9452
527 9943 1998 4039
528 3585 6819 6270
528 4092 2450 6381
528 7943 4092 3585
528 8895 6819 6270
528 9507 4092 3585
529 2109 1880 7166
529 7166 1255 6274
529 7257 9300 9509
530 6962 6314 53
531 6385 0 0
531 8249 9456 6385
532 1041 3655 7503
532 2934 5578 10058
532 4898 3655 7503
532 5578 0 0
532 7007 5578 10058
532 7503 10520 6388
532 10058 10520 6388
533 48 840 10052
533 176 10708 10709
533 579 5720 2331
533 1092 5050 48
533 1351 8503 2822
533 1627 1010 10365
533 1628 1443 8330
533 1718 176 10549
533 2200 176 10549
533 2424 8503 2822
533 2580 7788 2782
533 2782 0 0
533 2815 8503 2822
533 2822 840 10052
533 3686 5570 9836
533 4155 7052 8172
533 4271 0 0
533 4339 2551 4804
533 4734 5720 2331
533 4804 0 0
533 4805 8503 2822
533 4977 1010 10365
533 5061 9421 9653
533 5540 5050 48
533 5692 1443 8330
533 5720 5570 9836
533 6222 176 10549
533 6283 7052 8172
533 7296 840 10052
533 7494 4271 10512
533 7523 840 10052
533 7788 8155 2998
533 7888 7788 2782
533 8172 9421 9653
533 8330 5570 9836
533 8438 4271 10512
533 8503 0 0
533 8637 0 0
533 8859 1010 10365
533 8914 7523 8637
533 9699 2551 4804
533 9836 8155 2998
533 9885 8503 2822
533 10365 0 0
533 10512 8155 2998
533 10549 10138 6407
534 4124 10081 6411
534 6125 10081 6411
534 6411 0 0
534 9508 7409 4124
535 198 5096 1687
535 1687 411 6422
535 2266 5096 1687
535 5096 0 0
535 5387 5096 1687
535 8910 5096 1687
535 10405 5096 1687
536 463 1852 4087
536 473 0 0
536 909 10653 4087
536 1744 7168 6425
536 1852 7168 6425
536 2140 3186 9129
536 3113 7073 9367
536 3186 0 0
536 4522 3186 9129
536 4637 1852 4359
536 6112 1744 473
536 6594 1744 473
536 7073 7168 6425
536 7103 1852 4087
536 9129 7168 6425
537 3312 6688 8294
537 8294 0 0
537 8446 6688 8294
538 1016 8753 3559
538 2368 6666 1609
538 3071 8753 3559
538 3559 0 0
538 8082 8753 3559
538 8753 6433 172
538 8878 6666 1609
539 592 7580 6439
540 6035 6447 5469
541 785 0 0
541 2339 8802 785
541 4251 8802 785
541 8802 3602 6448
542 254 1084 5088
542 1084 0 0
542 1544 2649 6735
542 3310 2649 6735
542 3701 1084 5088
542 4065 2649 6735
542 6735 6452 3458
542 6936 1084 5088
542 7847 1084 5088
542 8003 1084 5088
542 9441 2649 6735
542 9719 2649 6735
543 3187 0 0
543 6584 3187 9639
543 7505 5591 3516
543 7654 4550 9091
543 9091 4686 1550
543 9183 4550 9091
543 9313 5591 3516
543 9639 4686 1550
544 460 9080 6465
544 854 3818 1678
544 1076 10484 8100
544 1678 9080 6465
544 3818 0 0
544 5238 460 9295
544 7031 460 9295
544 7335 3818 1678
544 7463 3818 1678
544 9295 9521 10777
544 10529 10484 8100
545 8626 6167 107
546 6480 0 0
547 1800 5054 7322
547 2219 5054 7322
547 2483 5054 7322
547 2788 5054 7322
547 3450 6323 6486
547 3901 1023 3450
547 3930 5054 7322
547 4292 6034 3901
547 5054 0 0
547 6124 5054 7322
547 6662 1023 3450
547 9619 1023 3450
548 882 7 6511
548 1616 7 6511
548 3091 7 6511
548 6511 0 0
549 506 6522 2527
549 1743 6522 2527
550 4565 3309 5856
550 5856 10461 6530
550 6703 10461 6530
550 6876 3309 5856
551 4397 0 0
551 4596 4397 6539
551 4775 4397 6539
551 6539 0 0
552 1300 3796 9546
552 2541 3796 9546
552 3796 0 0
552 9546 6550 6865
553 116 9932 3301
553 679 10587 7487
553 1179 8265 679
553 1792 5716 6344
553 5308 5716 6344
553 6344 8265 679
553 6552 0 0
553 7129 8265 679
553 8265 9932 3301
553 10168 2397 1179
554 728 8684 4038
554 2061 8684 4038
554 3832 8351 6563
554 7126 4135 7421
554 7222 5723 765
554 7421 549 9976
554 10203 2185 1977
555 299 0 0
555 537 7190 3085
555 1127 1937 8555
555 2441 6568 3368
555 3085 0 0
555 3247 7190 3085
555 3428 299 2441
555 4535 1937 8555
555 4678 1937 8555
555 4740 1937 8555
555 7190 6568 3368
555 7428 299 2441
555 8555 6568 3368
555 10268 299 2441
556 9798 6569 5058
557 35 6570 5867
557 258 7533 35
557 518 7533 35
557 7088 7533 35
557 7533 0 0
557 8846 7533 35
558 360 6587 2811
558 615 0 0
558 2786 4379 10197
558 3403 360 615
558 6574 360 615
558 7976 360 615
558 9075 4379 10197
558 10197 6587 2811
559 3065 6611 9462
560 2381 5465 4644
560 4157 5465 4644
560 4392 5465 4644
560 5605 5465 4644
560 10199 9967 10302
560 10302 6612 7012
561 354 9218 5534
561 451 1874 6632
561 3636 3476 10492
561 3695 9218 5534
561 3921 3476 10492
561 5534 0 0
561 6454 1874 6632
561 6917 9218 5534
561 8875 9218 5534
561 9004 3476 10492
561 9045 3476 10492
561 9218 1874 6632
561 9977 9218 5534
561 10492 1874 6632
562 807 0 0
562 1584 6646 9963
562 1595 807 6078
562 5396 807 6078
562 6648 1584 7458
562 7065 807 6078
563 2747 7806 6653
563 3497 2747 9592
563 5686 2747 9592
563 9592 0 0
564 7410 6664 9176
565 3571 9514 6692
565 9514 0 0
566 7398 1810 6693
567 8656 0 0
567 9487 8656 10038
567 10038 6697 6848
568 611 5777 7038
568 4926 6708 9297
568 5777 0 0
568 6708 0 0
568 7038 6708 9297
568 9297 0 0
569 1665 6733 4478
570 6749 0 0
571 2790 0 0
571 5363 2790 8251
571 8251 10089 6802
572 938 6838 5875
572 2184 6838 5875
572 4289 6838 5875
572 6838 0 0
573 7779 6860 1059
574 736 6738 5588
574 1103 8758 1388
574 1254 10347 3783
574 1336 6101 8302
574 1388 0 0
574 3245 3923 6867
574 4432 8758 1388
574 5588 10486 983
574 6001 10347 3783
574 6101 10486 983
574 6107 6738 5588
574 6738 3923 6867
574 7078 235 2861
574 7275 235 2861
574 7455 235 2861
574 8758 3923 6867
574 10347 3923 6867
575 1533 0 0
575 1737 1533 2901
575 2901 6877 5968
576 2731 6881 6829
577 6853 9606 5048
578 6220 3691 6886
579 627 3791 1963
579 1337 3791 1963
579 1963 5747 6932
579 3396 0 0
579 3791 0 0
579 4674 8636 3396
579 5170 8636 3396
579 6651 3791 1963
579 6694 5747 6932
579 8636 5747 6932
579 9995 8636 3396
580 409 2204 6300
580 2204 6944 3307
580 5070 2204 6300
580 6300 0 0
581 304 9876 3606
581 2823 9876 3606
581 3164 9876 3606
581 3606 4628 6951
581 7640 9876 3606
581 7743 9876 3606
581 10059 9876 3606
582 3590 6956 449
583 191 0 0
583 849 3521 6958
583 1333 849 191
583 3479 9887 8257
583 5315 849 191
583 6588 849 191
583 6634 849 191
583 6874 8671 2038
583 7916 8671 2038
583 8542 8671 2038
584 2023 1114 4285
584 3224 7468 8560
584 5526 1114 4285
584 6032 1114 4285
584 7143 6765 6963
584 7468 6765 6963
584 7657 1114 4285
584 7740 1114 4285
585 6596 0 0
586 1222 6741 9535
587 1314 7674 7461
587 5609 248 6993
587 7373 7674 7461
587 7461 248 6993
587 8388 7674 7461
588 4937 7005 3024
589 2806 7015 675
589 3413 2806 52
589 8236 10667 5375
589 8490 7015 675
589 9124 10667 5375
589 9137 2806 52
589 9363 2806 52
590 10269 7019 3306
591 4238 2176 9122
591 4677 6492 8398
591 7149 6492 8398
591 7265 6492 8398
591 8398 4538 7022
591 9122 4538 7022
592 757 0 0
592 1463 7429 757
592 2395 6058 10685
592 6058 4109 7032
592 7429 4109 7032
592 8444 6058 956
592 8451 7429 757
593 1499 3262 7039
593 2392 1499 7187
594 6204 7046 6727
595 1352 7051 10320
595 2091 1352 5675
595 5675 5610 4826
595 9105 1352 5675
595 9448 5610 4826
596 3917 10648 5646
596 4260 7831 10622
596 5646 0 0
596 6133 0 0
596 6835 7070 6133
596 7732 7831 10622
596 7831 0 0
596 8287 9228 5646
596 8340 7831 10622
596 8463 7831 10622
596 9228 7070 6133
596 10622 7070 6133
597 1808 2473 4794
597 2457 4657 9713
597 4341 3335 5661
597 4631 4657 9713
597 4657 2473 4794
597 5661 2473 4794
597 10165 3335 5661
598 887 9425 5801
598 4912 8775 2660
598 5704 9425 5801
598 5801 8775 2660
598 7965 9425 5801
598 9425 0 0
599 883 0 0
599 4223 883 3772
600 4950 4829 7102
601 5288 0 0
601 7109 0 0
601 8306 7109 5288
601 10130 7109 5288
602 3759 5341 7120
602 7604 7931 3759
602 7931 0 0
603 832 6297 7123
603 1100 6297 7123
603 5586 6297 7123
603 5929 6297 7123
604 3201 0 0
604 6754 4025 7146
604 9900 10126 3201
604 9922 10126 3201
604 10126 4025 7146
605 4747 7156 1752
606 7718 7160 4335
607 2412 1154 6063
607 7362 0 0
607 8457 3461 7362
607 9516 3461 7362
608 797 3139 7167
608 10506 3139 7167
609 1898 9529 6301
610 307 3090 1870
610 1870 7178 8647
610 2132 0 0
610 4527 3090 1870
610 5051 2132 7236
610 7236 3090 1870
610 7519 2132 7236
610 7957 307 376
610 9551 2132 7236
611 2800 1867 4333
611 9262 1867 4333
612 3170 10561 7182
612 3346 10061 5978
612 4929 10061 5978
612 10260 1899 9628
613 2638 2799 5598
613 4746 2799 5598
613 5598 0 0
614 3714 6880 7196
615 7211 0 0
616 3628 8861 8231
616 6503 8861 8231
616 8231 8274 7254
617 2308 9809 5360
617 4303 9809 5360
618 4870 7264 4921
618 5731 7264 4921
618 6581 7264 4921
619 5006 10378 7269
619 6174 8057 9112
619 6268 8057 9112
619 8057 10378 7269
619 9112 0 0
620 1262 5163 9143
620 2112 10380 1462
620 3363 5163 9143
620 7034 10380 1462
620 7341 10380 1462
620 7920 5163 9143
620 9059 10380 1462
621 8992 7164 7272
622 823 485 7878
622 1611 485 7878
622 3842 9718 823
622 4730 485 7878
622 9312 9718 823
622 9718 0 0
622 10464 9718 823
623 10136 4099 7289
624 3380 0 0
624 3836 8564 7297
624 8602 3836 3380
625 124 7312 4838
625 755 4738 8907
625 1953 4738 8907
625 2504 7312 4838
625 3111 124 5085
625 3211 4738 8907
625 4738 7312 4838
625 5085 0 0
625 5311 6554 2504
625 5449 124 5085
625 5453 10784 8907
625 8907 0 0
625 10124 4738 8907
626 2766 1318 3971
626 2966 6973 8586
626 3096 4890 9552
626 3971 1149 7332
626 4209 1318 3971
626 7128 6973 8586
626 7799 4890 9552
626 8586 1149 7332
626 8944 1318 3971
626 9244 6973 8586
626 9255 4890 9552
626 9518 1149 7332
626 9552 1149 7332
627 370 992 2918
627 569 8314 3972
627 1067 992 2918
627 1122 7997 6636
627 1692 992 2918
627 2918 0 0
627 3972 4360 7339
627 5975 8314 3972
627 6212 8314 3972
627 7193 992 2918
627 7709 992 2918
627 8314 0 0
627 8370 7997 6636
627 8643 7997 6636
627 9611 992 2918
627 9989 8314 3972
628 68 9307 8991
628 88 7401 2211
628 2153 9307 8991
628 6332 9307 8991
628 6485 0 0
628 8143 8996 6485
628 8991 7401 2211
628 8996 7401 2211
628 9307 0 0
628 9545 8996 6485
629 4444 5121 2906
629 5027 5121 2906
629 7522 5121 2906
630 3420 0 0
630 8406 8064 3420
630 9410 7416 5562
631 2907 3158 7419
631 3158 0 0
632 618 76 6093
632 737 2876 3643
632 5389 76 6093
632 6093 0 0
632 6996 1460 2891
632 9759 1460 2891
633 2446 8477 7437
633 2689 4501 10075
633 4501 0 0
633 9926 8477 7437
633 10075 8477 7437
634 1969 7438 9323
634 5016 8472 2567
634 6079 8472 2567
634 9323 1677 8133
635 2299 7449 9974
635 4673 3523 2299
635 6266 3523 2299
636 5032 8702 6481
636 6057 8702 6481
636 6481 2202 7474
637 82 2322 1400
637 1400 0 0
637 2322 7481 1989
637 3809 2322 1400
637 8966 8879 9174
637 9127 2322 1400
638 1243 7484 10419
638 1622 7484 10419
639 197 6929 1066
639 466 6929 1066
639 1136 6929 1066
639 1983 6929 1066
639 8338 6929 1066
639 9221 6929 1066
640 255 5438 7510
640 1124 255 3948
641 49 7690 234
641 109 1821 7532
641 110 4389 8240
641 234 5839 1892
641 861 6046 5623
641 1232 9693 10080
641 1640 5839 1892
641 1700 7690 234
641 2571 3059 7231
641 3059 0 0
641 3343 3265 28
641 3700 0 0
641 4374 4389 8240
641 5623 5839 1892
641 5852 6046 5623
641 6046 0 0
641 6377 109 9077
641 6756 0 0
641 7231 3076 1048
641 7529 9693 10080
641 7835 3700 3343
641 8517 3059 7231
641 9083 3700 3343
641 9265 3265 28
641 9490 6046 5623
641 9693 4389 8240
641 9714 4374 6756
641 10080 1821 7532
642 6067 7280 7535
642 7280 1165 60
643 1498 0 0
643 4960 9752 2340
643 5279 10279 7543
643 6115 1498 6446
643 7959 0 0
643 10275 5279 7959
644 2008 3019 10250
644 7055 8774 1943
644 7548 0 0
644 8474 8774 1943
644 8774 6906 7548
644 10250 6906 7548
645 417 7560 6604
645 4864 7560 6604
646 4029 5160 9917
646 5160 7571 4112
646 7067 5160 9917
646 7268 7571 4112
646 9917 0 0
646 10475 5160 9917
647 2838 1903 3116
648 599 3908 1967
648 892 3908 1967
648 894 2440 9549
648 1437 3908 1967
648 1967 2237 7585
648 2440 0 0
648 3724 5417 810
648 3908 0 0
648 5767 2440 9549
648 6265 3724 6869
648 6869 0 0
648 8059 2440 9549
648 9158 3908 1967
648 9831 3908 1967
648 10355 5417 810
649 1145 6687 7586
650 3433 392 7600
650 4309 3433 2169
650 5150 392 7600
650 7941 3433 2169
650 8831 5150 9857
651 9585 15 7602
652 4880 7227 5490
652 5490 94 7614
652 8156 7227 5490
652 10037 7227 5490
653 1526 0 0
653 2946 1526 4276
653 7658 7158 6062
653 8353 1526 4276
653 9467 1526 4276
654 4106 6679 1597
654 4866 6679 1597
655 10571 7639 4201
656 794 0 0
656 1715 4146 2167
656 2167 7656 8748
656 4146 0 0
656 4325 4146 2167
656 5357 794 9581
656 8053 4146 2167
656 9253 794 9581
656 9581 7656 8748
657 2387 7665 6155
657 4654 7665 6155
658 1797 9128 9305
658 2367 9128 9305
658 5701 7668 8541
658 8439 10334 9811
658 9305 0 0
659 855 6012 7717
659 1636 10564 7619
659 2285 10564 7619
659 3136 10564 7619
659 5194 3020 7446
659 5755 3020 7446
659 7446 6012 7717
659 10564 6012 7717
660 8632 7720 3443
661 486 4919 2060
661 706 7737 486
661 1905 4919 2060
661 2144 706 3529
661 4658 9705 1905
661 5245 4658 5606
661 5606 0 0
661 8788 7737 486
662 5093 6907 5241
662 5241 0 0
663 4307 8590 7750
664 206 1732 3605
664 1732 7845 7773
664 3416 1732 3605
664 8323 1732 3605
665 2022 5092 7802
666 10 7002 4868
666 1032 7002 4868
666 2948 10420 632
666 3672 7002 4868
666 6995 10420 632
666 7002 0 0
666 7432 7002 4868
666 8610 7002 4868
666 10100 10420 632
666 10420 0 0
667 391 10574 6781
667 1580 8361 2575
667 2680 8361 2575
667 4003 8834 1580
667 4406 8361 2575
667 4558 2296 2680
667 7197 0 0
667 7443 0 0
667 7569 7197 2680
667 7692 7197 2680
667 8024 7443 4406
667 8341 8834 1580
667 8834 0 0
667 9023 1685 7824
667 9538 10574 6781
667 9891 7443 4406
668 1253 4380 7842
668 2992 1177 1253
668 8174 7233 1253
669 702 5840 4286
669 1077 5065 8704
669 2242 5065 8704
669 4286 7856 2059
669 5840 0 0
669 8704 7856 2059
669 9841 5065 8704
670 4797 5892 85
671 2016 7844 10321
671 4917 7844 10321
671 6405 4295 7893
671 7844 9855 5993
671 9568 7844 10321
671 10321 0 0
672 4074 6383 115
673 3022 1754 7930
674 3715 0 0
674 3918 3715 7944
674 7318 3715 7944
675 25 0 0
675 1011 9799 6403
675 1503 7230 25
675 1712 7895 6778
675 2722 10066 4660
675 3273 9799 6403
675 4660 2372 7950
675 5110 10066 4660
675 5123 10686 4660
675 6778 2372 7950
675 7230 2372 7950
675 7895 0 0
675 8609 7895 6778
675 10066 0 0
676 1141 9206 7955
677 4336 0 0
678 3123 8924 1214
678 3503 6379 7386
678 4168 7969 3553
678 5322 6379 7386
678 7386 7969 3553
678 7979 9506 4168
678 8924 7969 3553
678 9011 6379 7386
678 9506 0 0
679 2514 7980 4815
680 1690 3339 10534
680 1698 6640 7714
680 1929 3339 10534
680 3941 0 0
680 6088 8317 3941
680 6640 677 7994
680 7358 8317 3941
680 7714 0 0
680 9167 8317 3941
681 205 9865 402
681 402 8640 660
681 434 8010 7427
681 547 10211 131
681 1537 9865 402
681 2053 8640 660
681 2365 9865 402
681 2771 6343 8938
681 2962 4517 290
681 3504 1624 7298
681 3584 9865 402
681 4440 9865 402
681 4457 434 7527
681 4707 1259 2053
681 5373 8010 7427
681 5717 8183 2053
681 6335 10211 131
681 6343 8010 7427
681 7060 6343 8938
681 7383 6343 8938
681 7527 0 0
681 8088 6343 8938
681 8938 0 0
681 9470 547 9210
681 9865 0 0
681 10211 1707 3704
682 959 9785 8777
682 6721 9785 8777
682 7348 9785 8777
682 10409 9916 10198
683 10217 1303 3466
684 568 229 6102
684 1281 1473 8043
684 2636 1473 8043
684 5013 9746 1281
684 6102 1473 8043
684 7020 1473 8043
684 8241 7057 2636
685 5793 8046 927
686 8785 2840 2182
687 1710 0 0
687 2924 1710 7507
687 6434 9692 6160
687 7053 9692 6160
687 7507 8060 7875
687 8246 9692 6160
687 8475 9692 6160
688 1760 1661 5427
688 2416 1760 8930
688 3775 1760 8930
688 7171 1661 5427
688 7746 8073 4895
688 9818 1760 8930
688 10245 1661 5427
688 10372 10245 8192
689 8530 2676 8075
690 8901 8099 1902
691 5067 2760 8114
691 7101 9453 5757
691 8793 9014 3633
691 9453 2760 8114
692 4513 8118 4689
692 5482 7024 5923
692 5923 8118 4689
693 5955 0 0
693 6317 8119 5955
693 9852 8119 5955
694 152 8147 8120
694 1714 7477 152
694 4362 7477 152
694 5739 7477 152
694 7477 0 0
694 8262 7477 152
694 9222 997 10156
694 9677 9222 6156
695 1386 8121 2919
695 2566 8037 8197
695 2667 1386 3692
695 2919 8493 4542
695 4351 8493 4542
695 5741 8121 2919
695 6899 2984 2919
695 7984 8037 8197
695 8037 2984 2919
695 8197 0 0
695 10042 8121 2919
695 10148 8037 8197
696 98 3788 10413
696 101 7212 4891
696 478 1072 742
696 490 1649 9686
696 742 1784 10371
696 772 7637 8325
696 825 4906 10106
696 898 9914 228
696 1040 2688 2443
696 1288 6525 6931
696 1424 3030 8276
696 1558 0 0
696 1735 1649 9686
696 2353 4906 10106
696 2442 2688 2443
696 2443 2749 3805
696 2688 0 0
696 2751 0 0
696 2795 8123 3866
696 2899 7896 4795
696 2989 8123 3866
696 3013 8757 2751
696 3072 3788 10413
696 3200 8757 2751
696 3246 7637 8325
696 3434 8854 5221
696 3541 6037 10128
696 3788 0 0
696 4256 7212 4891
696 4510 10687 1735
696 4645 0 0
696 4697 1649 9686
696 4906 1784 10371
696 5074 4697 1558
696 5128 3246 6458
696 5221 0 0
696 5297 8757 2751
696 5318 5552 5221
696 5321 1487 7871
696 5751 2688 2443
696 5789 772 8070
696 5980 7212 4891
696 6020 7138 5496
696 6370 7212 4891
696 6397 5447 10371
696 6458 1360 368
696 6525 1072 742
696 6573 2688 2443
696 6773 10724 10725
696 6931 9341 1638
696 7154 2688 2443
696 7223 9341 1638
696 7404 7212 4891
696 7435 2688 2443
696 7470 9341 1638
696 7871 1784 10371
696 7873 4906 10106
696 7973 1211 4645
696 8321 6773 6397
696 8426 7212 4891
696 8455 4697 1558
696 8524 3788 10413
696 8854 9914 228
696 8869 1487 7871
696 8947 4906 10106
696 8988 10654 8070
696 9066 6773 6397
696 9180 1487 7871
696 9654 3044 1477
696 9741 6773 6397
696 9825 1360 368
696 10060 4697 1558
696 10435 2581 817
696 10442 10658 6931
696 10444 4906 10106
696 10605 1319 9172
696 10613 9341 1638
697 236 8140 8933
697 1512 1990 1270
697 2949 8140 8933
697 4480 2949 5130
697 4786 10390 9337
697 4884 1990 1270
697 5130 0 0
697 5848 1990 1270
697 6902 2949 5130
697 8136 2949 5130
697 8140 0 0
697 9217 1990 1270
698 1573 8295 8667
698 8667 8142 4425
698 9645 8295 8667
699 3128 777 8144
699 5024 3128 7777
699 6015 3128 7777
700 926 0 0
